villageId,gazetteerName,gazetteerId,category1,category2,startYear,endYear,data,unit
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1949,1949,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1950,1950,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1951,1951,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1952,1952,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1953,1953,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1954,1954,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1955,1955,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1956,1956,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1957,1957,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1958,1958,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1959,1959,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1960,1960,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1961,1961,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1962,1962,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1963,1963,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1964,1964,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1965,1965,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1966,1966,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1967,1967,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1968,1968,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1969,1969,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1970,1970,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1971,1971,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1972,1972,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1973,1973,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1974,1974,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1975,1975,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1976,1976,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1977,1977,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1978,1978,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1979,1979,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1980,1980,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1981,1981,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1982,1982,3126.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1983,1983,3168.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1984,1984,3225.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1985,1985,3260.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1986,1986,3294.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1987,1987,3336.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1988,1988,3373.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1989,1989,3391.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1990,1990,3403.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1991,1991,3444.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1992,1992,3454.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1993,1993,3446.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1994,1994,3508.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1996,1996,3519.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1997,1997,3552.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1998,1998,3559.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,1999,1999,3397.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2000,2000,3433.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2001,2001,3408.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2002,2002,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2003,2003,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2004,2004,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2005,2005,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2006,2006,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2007,2007,7418.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2008,2008,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2009,2009,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2010,2010,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2011,2011,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2012,2012,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2013,2013,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2014,2014,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2015,2015,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2016,2016,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2017,2017,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2018,2018,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,总人口 Total Population,2019,2019,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1949,1949,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1950,1950,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1951,1951,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1952,1952,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1953,1953,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1954,1954,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1955,1955,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1956,1956,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1957,1957,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1958,1958,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1959,1959,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1960,1960,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1961,1961,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1962,1962,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1963,1963,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1964,1964,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1965,1965,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1966,1966,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1967,1967,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1968,1968,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1969,1969,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1970,1970,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1971,1971,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1972,1972,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1973,1973,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1974,1974,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1975,1975,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1976,1976,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1977,1977,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1978,1978,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1979,1979,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1980,1980,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1981,1981,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1982,1982,1512.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1983,1983,1511.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1984,1984,1526.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1985,1985,1528.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1986,1986,1575.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1987,1987,1575.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1988,1988,1558.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1989,1989,1553.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1990,1990,1557.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1991,1991,1565.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1992,1992,1575.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1993,1993,1572.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1994,1994,1574.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1996,1996,1581.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1997,1997,1594.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1998,1998,1630.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,1999,1999,1570.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2000,2000,1572.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2001,2001,1535.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2002,2002,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2003,2003,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2004,2004,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2005,2005,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2006,2006,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2007,2007,4089.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2008,2008,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2009,2009,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2010,2010,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2011,2011,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2012,2012,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2013,2013,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2014,2014,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2015,2015,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2016,2016,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2017,2017,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2018,2018,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,男性人口 Male Population,2019,2019,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1949,1949,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1950,1950,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1951,1951,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1952,1952,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1953,1953,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1954,1954,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1955,1955,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1956,1956,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1957,1957,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1958,1958,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1959,1959,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1960,1960,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1961,1961,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1962,1962,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1963,1963,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1964,1964,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1965,1965,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1966,1966,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1967,1967,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1968,1968,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1969,1969,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1970,1970,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1971,1971,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1972,1972,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1973,1973,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1974,1974,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1975,1975,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1976,1976,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1977,1977,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1978,1978,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1979,1979,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1980,1980,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1981,1981,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1982,1982,1614.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1983,1983,1657.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1984,1984,1699.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1985,1985,1732.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1986,1986,1719.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1987,1987,1761.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1988,1988,1815.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1989,1989,1838.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1990,1990,1846.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1991,1991,1879.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1992,1992,1879.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1993,1993,1874.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1994,1994,1934.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1996,1996,1938.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1997,1997,1958.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1998,1998,1929.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,1999,1999,1827.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2000,2000,1861.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2001,2001,1873.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2002,2002,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2003,2003,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2004,2004,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2005,2005,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2006,2006,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2007,2007,3329.0,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2008,2008,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2009,2009,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2010,2010,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2011,2011,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2012,2012,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2013,2013,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2014,2014,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2015,2015,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2016,2016,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2017,2017,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2018,2018,,人数 number of people
110106202201,黄土岗村志,13,人口 Population,女性人口 Female Population,2019,2019,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1949,1949,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1950,1950,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1951,1951,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1952,1952,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1953,1953,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1954,1954,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1955,1955,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1956,1956,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1957,1957,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1958,1958,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1959,1959,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1960,1960,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1961,1961,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1962,1962,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1963,1963,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1964,1964,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1965,1965,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1966,1966,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1967,1967,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1968,1968,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1969,1969,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1970,1970,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1971,1971,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1972,1972,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1973,1973,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1974,1974,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1975,1975,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1976,1976,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1977,1977,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1978,1978,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1979,1979,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1980,1980,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1981,1981,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1982,1982,900.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1983,1983,968.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1984,1984,996.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1985,1985,1023.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1986,1986,1067.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1987,1987,1110.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1988,1988,1162.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1989,1989,1162.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1990,1990,1254.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1991,1991,1308.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1992,1992,1311.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1993,1993,1311.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1994,1994,1320.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1996,1996,1336.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1997,1997,1339.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1998,1998,1378.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,1999,1999,1360.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2000,2000,1448.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2001,2001,1451.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2002,2002,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2003,2003,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2004,2004,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2005,2005,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2006,2006,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2007,2007,2971.0,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2008,2008,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2009,2009,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2010,2010,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2011,2011,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2012,2012,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2013,2013,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2014,2014,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2015,2015,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2016,2016,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2017,2017,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2018,2018,,人数 number of people
110106202201,黄土岗村志,13,户数 Number of Households,null,2019,2019,,人数 number of people
