gazetteerId,villageInnerId,categoryId,unitId,data
373.0,373.0,1,3,NULL
374.0,374.0,1,3,NULL
375.0,375.0,1,3,NULL
377.0,377.0,1,3,NULL
378.0,378.0,1,3,40.0
380.0,380.0,1,3,NULL
381.0,381.0,1,3,NULL
382.0,382.0,1,3,NULL
383.0,383.0,1,3,NULL
386.0,386.0,1,3,NULL
387.0,387.0,1,3,NULL
388.0,388.0,1,3,NULL
390.0,390.0,1,3,1421.9
391.0,391.0,1,3,NULL
392.0,392.0,1,3,NULL
393.0,393.0,1,3,34.0
394.0,394.0,1,3,NULL
396.0,396.0,1,3,NULL
397.0,397.0,1,3,NULL
398.0,398.0,1,3,NULL
400.0,400.0,1,3,NULL
401.0,401.0,1,3,64.0
402.0,402.0,1,3,NULL
404.0,404.0,1,3,NULL
405.0,405.0,1,3,NULL
406.0,406.0,1,3,28.0
407.0,407.0,1,3,NULL
408.0,408.0,1,3,378.0
409.0,409.0,1,3,25.5
411.0,411.0,1,3,50.0
412.0,412.0,1,3,NULL
413.0,413.0,1,3,1920.0
414.0,414.0,1,3,NULL
415.0,415.0,1,3,NULL
416.0,416.0,1,3,NULL
417.0,417.0,1,3,NULL
418.0,418.0,1,3,NULL
419.0,419.0,1,3,NULL
420.0,420.0,1,3,3.5
421.0,421.0,1,3,NULL
422.0,422.0,1,3,40.0
423.0,423.0,1,3,NULL
424.0,424.0,1,3,NULL
425.0,425.0,1,3,3.8
427.0,427.0,1,3,495.0
428.0,428.0,1,3,NULL
429.0,429.0,1,3,NULL
431.0,431.0,1,3,NULL
432.0,432.0,1,3,638.0
433.0,433.0,1,3,NULL
434.0,434.0,1,3,700.0
435.0,435.0,1,3,NULL
436.0,436.0,1,3,NULL
437.0,437.0,1,3,1740.0
438.0,438.0,1,3,NULL
439.0,439.0,1,3,500.0
441.0,441.0,1,3,NULL
442.0,442.0,1,3,NULL
443.0,443.0,1,3,4.0
444.0,444.0,1,3,NULL
445.0,445.0,1,3,334.2
447.0,447.0,1,3,NULL
448.0,448.0,1,3,NULL
449.0,449.0,1,3,NULL
450.0,450.0,1,3,NULL
451.0,451.0,1,3,NULL
452.0,452.0,1,3,6.0
453.0,453.0,1,3,4.2
456.0,456.0,1,3,NULL
457.0,457.0,1,3,16.0
458.0,458.0,1,3,800.0
459.0,459.0,1,3,NULL
460.0,460.0,1,3,369.0
462.0,462.0,1,3,NULL
463.0,463.0,1,3,NULL
464.0,464.0,1,3,NULL
465.0,465.0,1,3,NULL
468.0,468.0,1,3,1305.0
470.0,470.0,1,3,76.7
471.0,471.0,1,3,744.5
474.0,474.0,1,3,1790.0
476.0,476.0,1,3,NULL
477.0,477.0,1,3,82.1
478.0,478.0,1,3,150.0
479.0,479.0,1,3,NULL
481.0,481.0,1,3,395.0
482.0,482.0,1,3,NULL
483.0,483.0,1,3,800.0
484.0,484.0,1,3,600.0
485.0,485.0,1,3,NULL
486.0,486.0,1,3,NULL
488.0,488.0,1,3,600.0
489.0,489.0,1,3,NULL
490.0,490.0,1,3,NULL
491.0,491.0,1,3,236.0
492.0,492.0,1,3,NULL
493.0,493.0,1,3,1563.0
494.0,494.0,1,3,NULL
496.0,496.0,1,3,NULL
497.0,497.0,1,3,NULL
498.0,498.0,1,3,922.0
499.0,499.0,1,3,NULL
501.0,501.0,1,3,NULL
502.0,502.0,1,3,NULL
503.0,503.0,1,3,NULL
504.0,504.0,1,3,NULL
505.0,505.0,1,3,NULL
506.0,506.0,1,3,NULL
507.0,507.0,1,3,NULL
508.0,508.0,1,3,335.0
509.0,509.0,1,3,NULL
510.0,510.0,1,3,NULL
511.0,511.0,1,3,NULL
512.0,512.0,1,3,NULL
513.0,513.0,1,3,NULL
514.0,514.0,1,3,NULL
516.0,516.0,1,3,61.0
517.0,517.0,1,3,NULL
519.0,519.0,1,3,1330.0
520.0,520.0,1,3,NULL
521.0,521.0,1,3,NULL
522.0,522.0,1,3,NULL
523.0,523.0,1,3,NULL
524.0,524.0,1,3,1111.0
525.0,525.0,1,3,NULL
526.0,526.0,1,3,600.0
527.0,527.0,1,3,NULL
528.0,528.0,1,3,500.0
529.0,529.0,1,3,NULL
530.0,530.0,1,3,NULL
531.0,531.0,1,3,NULL
532.0,532.0,1,3,NULL
533.0,533.0,1,3,NULL
534.0,534.0,1,3,NULL
535.0,535.0,1,3,1658.0
536.0,536.0,1,3,6.0
538.0,538.0,1,3,NULL
540.0,540.0,1,3,60.0
541.0,541.0,1,3,470.0
542.0,542.0,1,3,1100.0
544.0,544.0,1,3,NULL
545.0,545.0,1,3,2.5
546.0,546.0,1,3,2.5
547.0,547.0,1,3,450.0
548.0,548.0,1,3,NULL
549.0,549.0,1,3,400.0
550.0,550.0,1,3,420.0
552.0,552.0,1,3,600.0
553.0,553.0,1,3,NULL
554.0,554.0,1,3,NULL
555.0,555.0,1,3,NULL
557.0,557.0,1,3,21.0
558.0,558.0,1,3,NULL
559.0,559.0,1,3,86.0
560.0,560.0,1,3,NULL
561.0,561.0,1,3,1100.0
562.0,562.0,1,3,4.0
564.0,564.0,1,3,NULL
565.0,565.0,1,3,NULL
566.0,566.0,1,3,NULL
567.0,567.0,1,3,105.45
568.0,568.0,1,3,NULL
569.0,569.0,1,3,NULL
570.0,570.0,1,3,NULL
571.0,571.0,1,3,NULL
572.0,572.0,1,3,320.0
573.0,573.0,1,3,NULL
574.0,574.0,1,3,NULL
575.0,575.0,1,3,1220.0
576.0,576.0,1,3,1165.0
577.0,577.0,1,3,NULL
578.0,578.0,1,3,NULL
580.0,580.0,1,3,NULL
581.0,581.0,1,3,300.0
582.0,582.0,1,3,NULL
584.0,584.0,1,3,NULL
585.0,585.0,1,3,700.0
586.0,586.0,1,3,NULL
587.0,587.0,1,3,348.0
588.0,588.0,1,3,249.0
589.0,589.0,1,3,357.0
590.0,590.0,1,3,NULL
591.0,591.0,1,3,1959.0
592.0,592.0,1,3,1888.8
593.0,593.0,1,3,NULL
594.0,594.0,1,3,2233.0
595.0,595.0,1,3,1894.0
596.0,596.0,1,3,1886.3
597.0,597.0,1,3,362.1
598.0,598.0,1,3,374.0
599.0,599.0,1,3,NULL
600.0,600.0,1,3,NULL
601.0,601.0,1,3,NULL
602.0,602.0,1,3,NULL
604.0,604.0,1,3,1256.0
605.0,605.0,1,3,NULL
606.0,606.0,1,3,18.0
607.0,607.0,1,3,NULL
608.0,608.0,1,3,NULL
609.0,609.0,1,3,NULL
611.0,611.0,1,3,NULL
612.0,612.0,1,3,NULL
613.0,613.0,1,3,NULL
614.0,614.0,1,3,NULL
615.0,615.0,1,3,NULL
616.0,616.0,1,3,989.0
617.0,617.0,1,3,900.0
618.0,618.0,1,3,NULL
620.0,620.0,1,3,NULL
621.0,621.0,1,3,171.0
624.0,624.0,1,3,NULL
625.0,625.0,1,3,NULL
626.0,626.0,1,3,NULL
627.0,627.0,1,3,NULL
630.0,630.0,1,3,3.0
631.0,631.0,1,3,44.8
633.0,633.0,1,3,4.0
635.0,635.0,1,3,NULL
636.0,636.0,1,3,NULL
637.0,637.0,1,3,434.0
639.0,639.0,1,3,NULL
640.0,640.0,1,3,803.0
641.0,641.0,1,3,NULL
642.0,642.0,1,3,NULL
643.0,643.0,1,3,NULL
644.0,644.0,1,3,NULL
645.0,645.0,1,3,NULL
646.0,646.0,1,3,2415.9
647.0,647.0,1,3,NULL
648.0,648.0,1,3,NULL
650.0,650.0,1,3,1891.5
651.0,651.0,1,3,1881.0
652.0,652.0,1,3,NULL
653.0,653.0,1,3,95.0
654.0,654.0,1,3,NULL
655.0,655.0,1,3,3.0
656.0,656.0,1,3,10.0
658.0,658.0,1,3,NULL
659.0,659.0,1,3,NULL
660.0,660.0,1,3,1896.0
663.0,663.0,1,3,80.0
664.0,664.0,1,3,58.0
666.0,666.0,1,3,NULL
667.0,667.0,1,3,1156.5
668.0,668.0,1,3,NULL
671.0,671.0,1,3,NULL
672.0,672.0,1,3,NULL
674.0,674.0,1,3,NULL
675.0,675.0,1,3,NULL
676.0,676.0,1,3,497.0
677.0,677.0,1,3,NULL
678.0,678.0,1,3,NULL
682.0,682.0,1,3,1200.0
683.0,683.0,1,3,NULL
684.0,684.0,1,3,20.0
685.0,685.0,1,3,90.0
686.0,686.0,1,3,115.0
687.0,687.0,1,3,1100.0
688.0,688.0,1,3,NULL
690.0,690.0,1,3,NULL
691.0,691.0,1,3,30.0
692.0,692.0,1,3,400.0
693.0,693.0,1,3,400.0
694.0,694.0,1,3,NULL
695.0,695.0,1,3,25.4
696.0,696.0,1,3,NULL
697.0,697.0,1,3,NULL
698.0,698.0,1,3,418.0
699.0,699.0,1,3,300.0
700.0,700.0,1,3,NULL
701.0,701.0,1,3,400.0
702.0,702.0,1,3,NULL
703.0,703.0,1,3,NULL
704.0,704.0,1,3,NULL
705.0,705.0,1,3,NULL
706.0,706.0,1,3,NULL
707.0,707.0,1,3,7.2
708.0,708.0,1,3,NULL
709.0,709.0,1,3,NULL
710.0,710.0,1,3,NULL
711.0,711.0,1,3,52.5
712.0,712.0,1,3,NULL
713.0,713.0,1,3,NULL
714.0,714.0,1,3,NULL
715.0,715.0,1,3,27.9
716.0,716.0,1,3,NULL
718.0,718.0,1,3,160.0
719.0,719.0,1,3,4.0
720.0,720.0,1,3,913.0
722.0,722.0,1,3,NULL
723.0,723.0,1,3,NULL
724.0,724.0,1,3,758.0
725.0,725.0,1,3,NULL
726.0,726.0,1,3,140.0
728.0,728.0,1,3,NULL
729.0,729.0,1,3,NULL
731.0,731.0,1,3,NULL
732.0,732.0,1,3,NULL
733.0,733.0,1,3,4.0
734.0,734.0,1,3,1460.0
735.0,735.0,1,3,5.3
736.0,736.0,1,3,64.0
738.0,738.0,1,3,760.0
741.0,741.0,1,3,NULL
743.0,743.0,1,3,74.2
746.0,746.0,1,3,NULL
747.0,747.0,1,3,NULL
748.0,748.0,1,3,NULL
749.0,749.0,1,3,1780.0
750.0,750.0,1,3,500.0
751.0,751.0,1,3,NULL
752.0,752.0,1,3,285.0
753.0,753.0,1,3,NULL
754.0,754.0,1,3,1868.0
755.0,755.0,1,3,NULL
756.0,756.0,1,3,NULL
757.0,757.0,1,3,682.0
758.0,758.0,1,3,NULL
759.0,759.0,1,3,500.0
760.0,760.0,1,3,1889.0
764.0,764.0,1,3,2.5
765.0,765.0,1,3,NULL
766.0,766.0,1,3,4.5
768.0,768.0,1,3,NULL
770.0,770.0,1,3,NULL
772.0,772.0,1,3,4.5
773.0,773.0,1,3,630.0
774.0,774.0,1,3,37.0
775.0,775.0,1,3,37.3
776.0,776.0,1,3,NULL
777.0,777.0,1,3,NULL
778.0,778.0,1,3,900.0
780.0,780.0,1,3,NULL
781.0,781.0,1,3,45.0
782.0,782.0,1,3,NULL
783.0,783.0,1,3,NULL
784.0,784.0,1,3,NULL
785.0,785.0,1,3,NULL
786.0,786.0,1,3,1100.0
787.0,787.0,1,3,NULL
789.0,789.0,1,3,369.0
790.0,790.0,1,3,NULL
791.0,791.0,1,3,NULL
792.0,792.0,1,3,NULL
793.0,793.0,1,3,26.0
794.0,794.0,1,3,25.9
796.0,796.0,1,3,NULL
798.0,798.0,1,3,NULL
799.0,799.0,1,3,NULL
800.0,800.0,1,3,NULL
801.0,801.0,1,3,NULL
802.0,802.0,1,3,1448.0
803.0,803.0,1,3,29.2
804.0,804.0,1,3,962.0
809.0,809.0,1,3,NULL
810.0,810.0,1,3,NULL
811.0,811.0,1,3,NULL
812.0,812.0,1,3,1676.0
813.0,813.0,1,3,263.0
814.0,814.0,1,3,NULL
815.0,815.0,1,3,NULL
816.0,816.0,1,3,1889.0
818.0,818.0,1,3,NULL
819.0,819.0,1,3,NULL
820.0,820.0,1,3,NULL
822.0,822.0,1,3,51.0
823.0,823.0,1,3,NULL
824.0,824.0,1,3,NULL
825.0,825.0,1,3,NULL
826.0,826.0,1,3,NULL
827.0,827.0,1,3,NULL
828.0,828.0,1,3,84.78
829.0,829.0,1,3,NULL
831.0,831.0,1,3,NULL
832.0,832.0,1,3,NULL
835.0,835.0,1,3,62.0
839.0,839.0,1,3,NULL
840.0,840.0,1,3,NULL
842.0,842.0,1,3,428.0
843.0,843.0,1,3,NULL
844.0,844.0,1,3,1898.0
846.0,846.0,1,3,900.0
847.0,847.0,1,3,1050.0
849.0,849.0,1,3,485.0
852.0,852.0,1,3,150.0
853.0,853.0,1,3,21.0
854.0,854.0,1,3,NULL
856.0,856.0,1,3,34.0
859.0,859.0,1,3,47.0
862.0,862.0,1,3,NULL
863.0,863.0,1,3,NULL
864.0,864.0,1,3,NULL
865.0,865.0,1,3,NULL
866.0,866.0,1,3,NULL
868.0,868.0,1,3,NULL
869.0,869.0,1,3,NULL
870.0,870.0,1,3,723.0
871.0,871.0,1,3,NULL
873.0,873.0,1,3,292.0
875.0,875.0,1,3,1900.0
876.0,876.0,1,3,570.0
878.0,878.0,1,3,NULL
879.0,879.0,1,3,5.0
881.0,881.0,1,3,NULL
883.0,883.0,1,3,1400.0
884.0,884.0,1,3,NULL
885.0,885.0,1,3,245.0
886.0,886.0,1,3,480.0
887.0,887.0,1,3,3.75
888.0,888.0,1,3,NULL
889.0,889.0,1,3,NULL
890.0,890.0,1,3,NULL
893.0,893.0,1,3,NULL
895.0,895.0,1,3,NULL
897.0,897.0,1,3,500.0
899.0,899.0,1,3,NULL
900.0,900.0,1,3,NULL
901.0,901.0,1,3,580.0
902.0,902.0,1,3,930.0
903.0,903.0,1,3,698.2
904.0,904.0,1,3,NULL
905.0,905.0,1,3,NULL
907.0,907.0,1,3,500.0
908.0,908.0,1,3,NULL
909.0,909.0,1,3,7.0
910.0,910.0,1,3,NULL
911.0,911.0,1,3,732.0
913.0,913.0,1,3,NULL
914.0,914.0,1,3,78.0
915.0,915.0,1,3,NULL
916.0,916.0,1,3,400.0
918.0,918.0,1,3,6.0
920.0,920.0,1,3,3.5
921.0,921.0,1,3,NULL
922.0,922.0,1,3,NULL
923.0,923.0,1,3,51.8
924.0,924.0,1,3,NULL
925.0,925.0,1,3,500.0
926.0,926.0,1,3,3.0
927.0,927.0,1,3,4.5
929.0,929.0,1,3,430.0
930.0,930.0,1,3,NULL
931.0,931.0,1,3,NULL
934.0,934.0,1,3,NULL
935.0,935.0,1,3,930.0
936.0,936.0,1,3,3.85
938.0,938.0,1,3,NULL
939.0,939.0,1,3,NULL
940.0,940.0,1,3,NULL
941.0,941.0,1,3,NULL
942.0,942.0,1,3,NULL
943.0,943.0,1,3,747.4
944.0,944.0,1,3,NULL
945.0,945.0,1,3,780.0
946.0,946.0,1,3,4.3
947.0,947.0,1,3,36.5
949.0,949.0,1,3,11.2
950.0,950.0,1,3,NULL
951.0,951.0,1,3,NULL
952.0,952.0,1,3,NULL
953.0,953.0,1,3,20.0
954.0,954.0,1,3,70.0
955.0,955.0,1,3,NULL
956.0,956.0,1,3,NULL
958.0,958.0,1,3,759.4
959.0,959.0,1,3,NULL
960.0,960.0,1,3,NULL
961.0,961.0,1,3,59.0
962.0,962.0,1,3,NULL
964.0,964.0,1,3,1000.0
965.0,965.0,1,3,NULL
966.0,966.0,1,3,NULL
967.0,967.0,1,3,296.0
968.0,968.0,1,3,520.0
972.0,972.0,1,3,552.0
974.0,974.0,1,3,NULL
975.0,975.0,1,3,112.0
976.0,976.0,1,3,NULL
977.0,977.0,1,3,NULL
978.0,978.0,1,3,32.0
979.0,979.0,1,3,45.0
980.0,980.0,1,3,52.0
981.0,981.0,1,3,NULL
982.0,982.0,1,3,NULL
983.0,983.0,1,3,NULL
984.0,984.0,1,3,NULL
986.0,986.0,1,3,NULL
987.0,987.0,1,3,NULL
988.0,988.0,1,3,NULL
989.0,989.0,1,3,3.5
990.0,990.0,1,3,100.0
991.0,991.0,1,3,4.0
993.0,993.0,1,3,270.0
994.0,994.0,1,3,NULL
996.0,996.0,1,3,340.0
997.0,997.0,1,3,NULL
998.0,998.0,1,3,NULL
999.0,999.0,1,3,NULL
1000.0,1000.0,1,3,NULL
1002.0,1002.0,1,3,170.0
1003.0,1003.0,1,3,NULL
1005.0,1005.0,1,3,489.0
1006.0,1006.0,1,3,NULL
1007.0,1007.0,1,3,1459.0
1008.0,1008.0,1,3,NULL
1009.0,1009.0,1,3,140.0
1010.0,1010.0,1,3,112.0
1011.0,1011.0,1,3,199.47
1014.0,1014.0,1,3,NULL
1015.0,1015.0,1,3,NULL
1016.0,1016.0,1,3,600.0
1017.0,1017.0,1,3,4.2
1018.0,1018.0,1,3,400.0
1019.0,1019.0,1,3,NULL
1020.0,1020.0,1,3,NULL
1022.0,1022.0,1,3,NULL
1027.0,1027.0,1,3,261.0
1031.0,1031.0,1,3,NULL
1032.0,1032.0,1,3,NULL
1033.0,1033.0,1,3,NULL
1036.0,1036.0,1,3,2.8
1037.0,1037.0,1,3,1896.0
1038.0,1038.0,1,3,NULL
1041.0,1041.0,1,3,32.9
1043.0,1043.0,1,3,NULL
1044.0,1044.0,1,3,4.0
1045.0,1045.0,1,3,1031.0
1046.0,1046.0,1,3,3.4
1047.0,1047.0,1,3,730.0
1048.0,1048.0,1,3,NULL
1049.0,1049.0,1,3,3.5
1050.0,1050.0,1,3,51.0
1051.0,1051.0,1,3,NULL
1053.0,1053.0,1,3,36.0
1055.0,1055.0,1,3,NULL
1056.0,1056.0,1,3,3.5
1057.0,1057.0,1,3,NULL
1058.0,1058.0,1,3,8.5
1059.0,1059.0,1,3,866.0
1060.0,1060.0,1,3,NULL
1061.0,1061.0,1,3,NULL
1062.0,1062.0,1,3,NULL
1063.0,1063.0,1,3,NULL
1064.0,1064.0,1,3,NULL
1065.0,1065.0,1,3,NULL
1066.0,1066.0,1,3,NULL
1067.0,1067.0,1,3,160.0
1069.0,1069.0,1,3,65.0
1070.0,1070.0,1,3,NULL
1074.0,1074.0,1,3,73.8
1075.0,1075.0,1,3,47.0
1076.0,1076.0,1,3,5.0
1077.0,1077.0,1,3,NULL
1079.0,1079.0,1,3,NULL
1081.0,1081.0,1,3,3.3
1082.0,1082.0,1,3,NULL
1084.0,1084.0,1,3,54.0
1085.0,1085.0,1,3,NULL
1086.0,1086.0,1,3,7.2
1087.0,1087.0,1,3,NULL
1089.0,1089.0,1,3,21.2
1090.0,1090.0,1,3,69.75
1091.0,1091.0,1,3,61.6
1093.0,1093.0,1,3,NULL
1095.0,1095.0,1,3,NULL
1096.0,1096.0,1,3,NULL
1097.0,1097.0,1,3,NULL
1098.0,1098.0,1,3,NULL
1099.0,1099.0,1,3,NULL
1100.0,1100.0,1,3,2000.0
1101.0,1101.0,1,3,NULL
1102.0,1102.0,1,3,NULL
1103.0,1103.0,1,3,NULL
1104.0,1104.0,1,3,NULL
1105.0,1105.0,1,3,NULL
1106.0,1106.0,1,3,1000.0
1107.0,1107.0,1,3,754.0
1108.0,1108.0,1,3,NULL
1109.0,1109.0,1,3,NULL
1110.0,1110.0,1,3,735.0
1112.0,1112.0,1,3,1000.0
1113.0,1113.0,1,3,NULL
1114.0,1114.0,1,3,NULL
1116.0,1116.0,1,3,NULL
1117.0,1117.0,1,3,NULL
1119.0,1119.0,1,3,34.3
1120.0,1120.0,1,3,NULL
1124.0,1124.0,1,3,NULL
1125.0,1125.0,1,3,NULL
1131.0,1131.0,1,3,NULL
1132.0,1132.0,1,3,780.0
1133.0,1133.0,1,3,735.2
1134.0,1134.0,1,3,NULL
1136.0,1136.0,1,3,NULL
1137.0,1137.0,1,3,NULL
1138.0,1138.0,1,3,NULL
1140.0,1140.0,1,3,NULL
1141.0,1141.0,1,3,NULL
1142.0,1142.0,1,3,NULL
1143.0,1143.0,1,3,40.0
1145.0,1145.0,1,3,NULL
1146.0,1146.0,1,3,907.0
1148.0,1148.0,1,3,860.0
1151.0,1151.0,1,3,NULL
1154.0,1154.0,1,3,NULL
1155.0,1155.0,1,3,NULL
1156.0,1156.0,1,3,NULL
1158.0,1158.0,1,3,NULL
1159.0,1159.0,1,3,640.9
1160.0,1160.0,1,3,NULL
1161.0,1161.0,1,3,305.0
1163.0,1163.0,1,3,NULL
1164.0,1164.0,1,3,NULL
1165.0,1165.0,1,3,NULL
1166.0,1166.0,1,3,NULL
1167.0,1167.0,1,3,NULL
1168.0,1168.0,1,3,NULL
1169.0,1169.0,1,3,NULL
1170.0,1170.0,1,3,245.0
1171.0,1171.0,1,3,NULL
1172.0,1172.0,1,3,NULL
1173.0,1173.0,1,3,NULL
1175.0,1175.0,1,3,NULL
1176.0,1176.0,1,3,NULL
1177.0,1177.0,1,3,NULL
1178.0,1178.0,1,3,60.0
1179.0,1179.0,1,3,9.3
1180.0,1180.0,1,3,83.06
1181.0,1181.0,1,3,NULL
1182.0,1182.0,1,3,540.0
1183.0,1183.0,1,3,900.0
1185.0,1185.0,1,3,NULL
1187.0,1187.0,1,3,NULL
1188.0,1188.0,1,3,NULL
1191.0,1191.0,1,3,698.0
1192.0,1192.0,1,3,700.0
1195.0,1195.0,1,3,NULL
1196.0,1196.0,1,3,52.0
1197.0,1197.0,1,3,NULL
1198.0,1198.0,1,3,30.0
1199.0,1199.0,1,3,34.3
1200.0,1200.0,1,3,52.2
1201.0,1201.0,1,3,NULL
1202.0,1202.0,1,3,NULL
1203.0,1203.0,1,3,NULL
1205.0,1205.0,1,3,780.0
1206.0,1206.0,1,3,NULL
1208.0,1208.0,1,3,NULL
1209.0,1209.0,1,3,3.0
1210.0,1210.0,1,3,471.25
1213.0,1213.0,1,3,NULL
1214.0,1214.0,1,3,250.0
1215.0,1215.0,1,3,421.0
1216.0,1216.0,1,3,NULL
1218.0,1218.0,1,3,4.5
1219.0,1219.0,1,3,2530.0
1220.0,1220.0,1,3,NULL
1221.0,1221.0,1,3,456.0
1222.0,1222.0,1,3,NULL
1223.0,1223.0,1,3,810.0
1224.0,1224.0,1,3,NULL
1225.0,1225.0,1,3,NULL
1228.0,1228.0,1,3,NULL
1230.0,1230.0,1,3,972.4
1231.0,1231.0,1,3,580.0
1233.0,1233.0,1,3,31.0
1234.0,1234.0,1,3,388.0
1235.0,1235.0,1,3,6.0
1236.0,1236.0,1,3,NULL
1238.0,1238.0,1,3,NULL
1239.0,1239.0,1,3,NULL
1240.0,1240.0,1,3,1625.0
1241.0,1241.0,1,3,NULL
1245.0,1245.0,1,3,200.0
1246.0,1246.0,1,3,NULL
1247.0,1247.0,1,3,NULL
1248.0,1248.0,1,3,NULL
1249.0,1249.0,1,3,NULL
1251.0,1251.0,1,3,NULL
1252.0,1252.0,1,3,610.0
1254.0,1254.0,1,3,1030.0
1255.0,1255.0,1,3,NULL
1256.0,1256.0,1,3,NULL
1257.0,1257.0,1,3,NULL
1258.0,1258.0,1,3,107.0
1259.0,1259.0,1,3,NULL
1261.0,1261.0,1,3,NULL
1262.0,1262.0,1,3,650.0
1264.0,1264.0,1,3,NULL
1267.0,1267.0,1,3,39.0
1268.0,1268.0,1,3,NULL
1269.0,1269.0,1,3,120.0
1271.0,1271.0,1,3,NULL
1272.0,1272.0,1,3,NULL
1277.0,1277.0,1,3,NULL
1278.0,1278.0,1,3,NULL
1279.0,1279.0,1,3,110.0
1280.0,1280.0,1,3,15.0
1281.0,1281.0,1,3,NULL
1282.0,1282.0,1,3,650.0
1284.0,1284.0,1,3,NULL
1285.0,1285.0,1,3,NULL
1286.0,1286.0,1,3,NULL
1288.0,1288.0,1,3,5.0
1289.0,1289.0,1,3,NULL
1292.0,1292.0,1,3,NULL
1293.0,1293.0,1,3,51.0
1295.0,1295.0,1,3,NULL
1299.0,1299.0,1,3,NULL
1300.0,1300.0,1,3,NULL
1302.0,1302.0,1,3,NULL
1303.0,1303.0,1,3,NULL
1304.0,1304.0,1,3,NULL
1308.0,1308.0,1,3,24.8
1309.0,1309.0,1,3,NULL
1311.0,1311.0,1,3,6.5
1312.0,1312.0,1,3,NULL
1313.0,1313.0,1,3,NULL
1314.0,1314.0,1,3,NULL
1315.0,1315.0,1,3,NULL
1317.0,1317.0,1,3,26.0
1318.0,1318.0,1,3,NULL
1319.0,1319.0,1,3,NULL
1320.0,1320.0,1,3,17.0
1321.0,1321.0,1,3,NULL
1322.0,1322.0,1,3,NULL
1324.0,1324.0,1,3,696.0
1325.0,1325.0,1,3,191.2
1326.0,1326.0,1,3,NULL
1329.0,1329.0,1,3,NULL
1330.0,1330.0,1,3,45.0
1331.0,1331.0,1,3,NULL
1332.0,1332.0,1,3,NULL
1333.0,1333.0,1,3,NULL
1334.0,1334.0,1,3,NULL
1335.0,1335.0,1,3,55.1
1337.0,1337.0,1,3,NULL
1338.0,1338.0,1,3,NULL
1339.0,1339.0,1,3,990.0
1340.0,1340.0,1,3,1200.0
1341.0,1341.0,1,3,70.0
1342.0,1342.0,1,3,NULL
1343.0,1343.0,1,3,NULL
1344.0,1344.0,1,3,NULL
1345.0,1345.0,1,3,105.0
1349.0,1349.0,1,3,NULL
1350.0,1350.0,1,3,31.0
1351.0,1351.0,1,3,NULL
1352.0,1352.0,1,3,34.5
1354.0,1354.0,1,3,NULL
1355.0,1355.0,1,3,NULL
1356.0,1356.0,1,3,NULL
1358.0,1358.0,1,3,28.6
1359.0,1359.0,1,3,NULL
1360.0,1360.0,1,3,160.0
1362.0,1362.0,1,3,30.0
1365.0,1365.0,1,3,NULL
1368.0,1368.0,1,3,NULL
1370.0,1370.0,1,3,NULL
1371.0,1371.0,1,3,60.5
1373.0,1373.0,1,3,50.0
1374.0,1374.0,1,3,NULL
1375.0,1375.0,1,3,NULL
1376.0,1376.0,1,3,NULL
1377.0,1377.0,1,3,NULL
1378.0,1378.0,1,3,NULL
1381.0,1381.0,1,3,NULL
1382.0,1382.0,1,3,400.0
1383.0,1383.0,1,3,NULL
1385.0,1385.0,1,3,NULL
1386.0,1386.0,1,3,NULL
1391.0,1391.0,1,3,NULL
1392.0,1392.0,1,3,NULL
1394.0,1394.0,1,3,1500.0
1395.0,1395.0,1,3,392.58
1396.0,1396.0,1,3,NULL
1398.0,1398.0,1,3,NULL
1399.0,1399.0,1,3,NULL
1400.0,1400.0,1,3,65.0
1403.0,1403.0,1,3,NULL
1404.0,1404.0,1,3,3.3
1405.0,1405.0,1,3,NULL
1408.0,1408.0,1,3,NULL
1409.0,1409.0,1,3,330.0
1411.0,1411.0,1,3,NULL
